recordURL,apiUrl,imageUrl,paintingUrl,inscriptionText,artistName,artDate,artTitle,thresholdLevel,boxLeft,boxTop,boxWidth,boxHeight,angle,Invert
https://www.metmuseum.org/art/collection/search/335923,https://collectionapi.metmuseum.org/public/collection/v1/objects/335923,https://images.metmuseum.org/CRDImages/dp/original/271191.jpg,,"Signature:l.center, brown ink ""Lafage"".Inscription:Upper right corner, in pen and brown ink, ""67"".Lower right corner, in graphite ""(A.Pond)"".Upper left verso, in graphite ""804"".Center verso, in pen and black ink ""The Martydom of St Lawrence [underlined] / The figure pushing St Lawrence on to the gridiron with a fork is taken from the / design by Baccio Bandinelli engraved / by Marc Antonio and appears to prove the truth / of what Dupey the (illeg.) [Grez ?] says that / Lafage could draw from memory any / figure that he had once looked at attentively"".Lower left verso, in graphite ""Sandby = L.#2112 / Pond = L#2038 (158?) / 308"".Lower left corner verso, in graphite ""12"". [circled]Lower left verso, in graphite ""B666"".Lower center verso, in graphite ""From Sandy and Pond's Collection"".Upper leftcorner verso, in graphite ""5"". [underlined]Marking:Stamped lower left corner in black ink, collector's mark of Paul Sandby (Lugt 2112).Stamped lower right corner in brown ink, collector's mark of Arthur Pond (Lugt 158).",Raymond de La Fage,None,Martydom of St. Lawrence,0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/390188,https://collectionapi.metmuseum.org/public/collection/v1/objects/390188,https://images.metmuseum.org/CRDImages/dp/original/DP880245.jpg,,"Inscription:Inscribed in stone, lower left: ""hD""Inscribed in stone, top center: ""REVUE CARICATURALE""Inscribed in stone, bottom center: ""ACADÉMIE DES FEMMES / Un nouveau Richelieu fondant une académie d'un autre genre...du genre féminin""Inscribed in stone, lower left: ""Chez Pannier Edit. R. du Crossan..."" [illeg.]Inscribed in stone, lower right: ""Imp. G. Auber & Cie.""",Honoré Daumier,"August 2, 1843","Academy of Women, from ""Le Charivari""",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/338805,https://collectionapi.metmuseum.org/public/collection/v1/objects/338805,https://images.metmuseum.org/CRDImages/dp/original/DP809781.jpg,,Inscription:Verso in pen and brown ink: Bona ... [the rest illegible],Battista Franco,1554–61,"Half Figure of a Youth with Outstretched Left Arm and Bowed Head (recto); Two Women, One Holding a Vase, the Other a Book, and a Seated Man (verso)",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/340254,https://collectionapi.metmuseum.org/public/collection/v1/objects/340254,https://images.metmuseum.org/CRDImages/dp/original/DP803277.jpg,,"Inscription:Erased annotation in graphite along right border, illegible. Calligraphic letters in graphite on verso.Marking:No watermark visible.","Anonymous, Italian, Venetian, 18th century",18th century,"Design for a Vase: two handles, no cover. In upper right corner, a smaller, simpler shape (recto); Part of a Chalk Drawing (verso)",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/392736,https://collectionapi.metmuseum.org/public/collection/v1/objects/392736,https://images.metmuseum.org/CRDImages/dp/original/DP873895.jpg,,"Inscription:in plate within image lower left: ""Rowlandson 1807""; right: ""Pub-d Feb-y 15th 1807 by R. Ackermann No. 101 Strand""; below image center: ""MISERIES OF TRAVELLING. / Just as you are going off with only one other person on your side of the coach, who you flatter yourself is the last- seeing the door suddenly opened and the L and lady coachman / guard [illegible] craning shoving buttressing up an overgrown puffing, greazy human Hog of the bucher or grazier breed. the whole machine straining and groaning under its cargo from / the box to the basket- by dint of incredible efforts and contrivances the Carcase is at length weighed up to the door where it has next to struggle with various / obstructions in the passage.""",Thomas Rowlandson,"February 15, 1807",Miseries of Travelling: the Overloaded Coach,0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/339362,https://collectionapi.metmuseum.org/public/collection/v1/objects/339362,https://images.metmuseum.org/CRDImages/dp/original/DP811883.jpg,,"Inscription:Faint annotation in graphite, bottom right, ""G. B. Tiepolo.""Annotated in pen and brown ink on verso, ""Al'Ill.mo Sig."" and another illegible annotation. (On the accession card the annotation is read AL / AL / Ill.mo Sig.r / Al / Al Molto (or Bolto) S (or F) / and another undecipherable word - H.W.W. 1940)",Giovanni Battista Tiepolo,1696–1770,Sheet of Studies: Five Angels (recto); Youth in Clerical Robes and Other Studies (verso),0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/334287,https://collectionapi.metmuseum.org/public/collection/v1/objects/334287,https://images.metmuseum.org/CRDImages/dp/original/DP854972.jpg,,"Inscription:On the inner covers are notes in Delacroix's hand in graphite and brown ink:Librairie de Pichonet Didier / quai des Augustins no. 47 / Oeuvres posthumes et inédites de Me Guizot / Conseils de morale ou essai sur l'homme, / les moeurs, les caractères, les femmes, l'éducation / Pompe funèbre du duc Charles III / de Lorraine par DelaRuelle / Entrée du Henry 2 a Nancy / par le même / le Vade mecum.. livre de médecine / chez le docteur d [crossed out] Chez Persan libr. rue du coq no. 11. / Charon: de la sagesse, liv. I. Chap. XLII. Sur le mariage / Pompe funebre du duc Charles de Lorraine et / autres gravures de Laruelle, graveur Lorrain / Me Toly rue neuve St. Eustache no. 36 / pour Charles le Téméraire / Le livre des echecs amoureux. dedié à Louis [illegible word].",Eugène Delacroix,1828–29,"Sketchbook with views of Tours, France and its environs",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/338607,https://collectionapi.metmuseum.org/public/collection/v1/objects/338607,https://images.metmuseum.org/CRDImages/dp/original/DP801326.jpg,,"Inscription:Inscribed by the artist in pen and brown ink on verso, ""A dresda Lano 1717."" Annotated in graphite, ""Tent of Darius,"" ""73""and [illegible].",Gaspare Diziani,1717,"The Family of Darius before Alexander (recto); Sketch of a Horse-Drawn Cart, and Studies of Male Heads and an Infant (verso)",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/340522,https://collectionapi.metmuseum.org/public/collection/v1/objects/340522,https://images.metmuseum.org/CRDImages/dp/original/DP802186.jpg,,"Inscription:Annotated at center at top edge in brown ink: A. GLLO (or A. 640); lower right corner: Luca Giordano [? - somewhat abraded in this area]In graphite?: F[?] [illegible]On verso of support, annotated in blue chalk at upper left: 151In red chalk at upper right: Titiano [?]; center near upper edge: D395 (crossed out); lower left corner: 151In graphite at upper left quadrant: F. BaroccioCenter of bottom edge, crossed out in black chalk: (158)Marking:[Collector's stamp of Giuseppe Vallardi (Lugt 1223)]","Anonymous, Italian, 16th to early 17th century",1500–1640,Madonna and Child and Worshippers,0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/845737,https://collectionapi.metmuseum.org/public/collection/v1/objects/845737,https://images.metmuseum.org/CRDImages/dp/original/DP-21322-001.jpg,,Inscription:In pen and ink at upper right: [illegible] le mur de Polidore / a Rome,Augustin Pajou,ca. 1752–56,Striding Roman Soldier,0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/722745,https://collectionapi.metmuseum.org/public/collection/v1/objects/722745,https://images.metmuseum.org/CRDImages/dp/original/DP863348.jpg,,"Inscription:Inscribed in plate across center: ""Gustave Doré""; bottom right: ""7, rue St„ Dominique.""Inscribed in ink across recto and verso: ""cher ami [illegible]""",Anonymous,ca. 1849–83,"Gustave Doré, calling card",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/722745,https://collectionapi.metmuseum.org/public/collection/v1/objects/722745,https://images.metmuseum.org/CRDImages/dp/original/DP863349.jpg,,"Inscription:Inscribed in plate across center: ""Gustave Doré""; bottom right: ""7, rue St„ Dominique.""Inscribed in ink across recto and verso: ""cher ami [illegible]""",Anonymous,ca. 1849–83,"Gustave Doré, calling card",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/392301,https://collectionapi.metmuseum.org/public/collection/v1/objects/392301,https://images.metmuseum.org/CRDImages/dp/original/DP818596.jpg,,"Inscription:Signed in plate within image lower right: ""314 / CHAM""Inscribed in plate above image center: ""ACTUALITÉS""; below image left: ""M[illegible] Martinet, r. Vivienne 41 et 11 r. du Coq""; center: ""L'EXPEDITION DU JAPON.""; right: ""Imp. Trinocq Cours des Miracles, 9. Paris""; lower margin center: ""L'américain_Grand Empereur, permettez moi[....]soyez les bien venus!...""Numbered above image right: ""61""Marking:Stamped in black ink lower left: French Imperial Stamp issued under Second Empire [Stamp lettered 'Imperial Timbre cen /5' with an eagle and standing figure of Justice holding a scale]Stamped in black ink on verso lower right: collectors mark of G. Cogna (Lugt. Suppl. 538d)","CHAM (Amédée Charles Henri, Comte de Noé)","October 15, 1853","The Japan Expedition, from Actualités, published in Le Charivari",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/405526,https://collectionapi.metmuseum.org/public/collection/v1/objects/405526,https://images.metmuseum.org/CRDImages/dp/original/DP846838.jpg,,"Inscription:Printed text below image on card mount: 131. - Kate M[illegible]Printed text on lower portion of card mount: Old Judge CigarettesPrinted text along lower edge of card mount: Goodwin & Co., New York",Issued byGoodwin & Company,1886–90,From the Actors and Actresses series (N171) for Old Judge Cigarettes,0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/405652,https://collectionapi.metmuseum.org/public/collection/v1/objects/405652,https://images.metmuseum.org/CRDImages/dp/original/DP846961.jpg,,"Inscription:Printed text below image on card mount: [illegible name]Printed text on lower portion of card mount: Old Judge CigarettesPrinted text along lower edge of card mount: Goodwin & Co., New York",Issued byGoodwin & Company,1886–90,From the Actors and Actresses series (N171) for Old Judge Cigarettes,0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/400874,https://collectionapi.metmuseum.org/public/collection/v1/objects/400874,https://images.metmuseum.org/CRDImages/dp/original/DP822572.jpg,,"Marking:Printed text along bottom of card: Copyrighted by Goodwin & Co., [illegible]/ Old Judge/ Cigarette Factory/ Goodwin & Co., New York",Issued byGoodwin & Company,1887–90,"Seward, Pitcher, Philadelphia Athletics, from the Old Judge series (N172) for Old Judge Cigarettes",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/400878,https://collectionapi.metmuseum.org/public/collection/v1/objects/400878,https://images.metmuseum.org/CRDImages/dp/original/DP822575.jpg,,"Marking:Printed text along bottom of card: Copyrighted by Goodwin & Co., [illegible]/ Old Judge/ Cigarettes/ Goodwin & Co., New York",Issued byGoodwin & Company,1887–90,"Sharsie, Manager, Philadelphia Athletics, from the Old Judge series (N172) for Old Judge Cigarettes",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/400977,https://collectionapi.metmuseum.org/public/collection/v1/objects/400977,https://images.metmuseum.org/CRDImages/dp/original/DP823526.jpg,,"Marking:Printed text along bottom of card: Copyrighted by Goodwin & Co., [illegible]/ Old Judge/ Cigarette Factory/ Goodwin & Co., New York",Issued byGoodwin & Company,1887–90,"Griffin, Center Field, Baltimore Orioles, from the Old Judge series (N172) for Old Judge Cigarettes",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/401065,https://collectionapi.metmuseum.org/public/collection/v1/objects/401065,https://images.metmuseum.org/CRDImages/dp/original/DP823845.jpg,,"Marking:Printed text along bottom of card: Copyrighted by Goodwin & Co., [illegible]/ Old Judge/ Cigarette Factory/ Goodwin & Co., New York",Issued byGoodwin & Company,1887–90,"Quinn, Catcher, Baltimore Orioles, from the Old Judge series (N172) for Old Judge Cigarettes",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/400950,https://collectionapi.metmuseum.org/public/collection/v1/objects/400950,https://images.metmuseum.org/CRDImages/dp/original/DP823511.jpg,,"Marking:Printed text along bottom of card: Copyrighted by Goodwin & Co., [illegible]/ Old Judge/ Cigarettes/ Goodwin & Co., New York",Issued byGoodwin & Company,1887–90,"Cunningham, Pitcher, Baltimore Orioles, from the Old Judge series (N172) for Old Judge Cigarettes",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/712917,https://collectionapi.metmuseum.org/public/collection/v1/objects/712917,https://images.metmuseum.org/CRDImages/dp/original/DPB871346.jpg,,"Inscription:Printed text on lower portion of card below image: Kate [? illegible, faded]Printed text on lower portion of card below image: WM. S. KIMBALL & CO.,/ CIGARETTES.[card verso is blank]",Issued byWilliam S. Kimball & Company,1889,"Kate Chaice, from the Actresses series (N203) issued by Wm. S. Kimball & Co.",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/422870,https://collectionapi.metmuseum.org/public/collection/v1/objects/422870,https://images.metmuseum.org/CRDImages/dp/original/DP841627.jpg,,Inscription:Printed text on left side of lower edge: TURKISH TROPHIESPrinted text at lower right: [writing illegible]Printed text on right side of lower edge: as/ Becky Sharp.Printed text at lower left: F.M. Spiegle,Reproduction of painting byFrederick Moladore Spiegle,1900,"Actress as Becky Sharp, from the Actresses series (T1), distributed by the American Tobacco Co. to promote Turkish Trophies Cigarettes",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/401109,https://collectionapi.metmuseum.org/public/collection/v1/objects/401109,https://images.metmuseum.org/CRDImages/dp/original/DP823874.jpg,,"Marking:Printed text along bottom of card: Copyrighted by Goodwin & Co., [illegible]/ Old Judge/ Cigarette Factory/ Goodwin & Co., New York",Issued byGoodwin & Company,1887–90,"Cunningham, Pitcher, Baltimore Orioles, from the Old Judge series (N172) for Old Judge Cigarettes",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/422862,https://collectionapi.metmuseum.org/public/collection/v1/objects/422862,https://images.metmuseum.org/CRDImages/dp/original/DP841632.jpg,,"Inscription:Printed text on left side of lower edge: TURKISH TROPHIESPrinted text at lower right: Sincerely yours/ Virginia [last name illegible]Printed text on right side of lower edge: in/ ""Alice of Old/ Vincennes""Printed text at lower right: F.M. Spiegle",Reproduction of painting byFrederick Moladore Spiegle,1900,"Alice of Old Vincennes, from the Actresses series (T1), distributed by the American Tobacco Co. to promote Turkish Trophies Cigarettes",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/714997,https://collectionapi.metmuseum.org/public/collection/v1/objects/714997,https://images.metmuseum.org/CRDImages/dp/original/DPB871399.jpg,,"Inscription:Printed text on lower portion of card below image: MRS. E [text rubbed, illegible]Printed text on lower portion of card below image: WM. S. KIMBALL & CO.,/ CIGARETTES.[card verso is blank]",Issued byWilliam S. Kimball & Company,1889,"Actress in profile, from the Actresses series (N203) issued by Wm. S. Kimball & Co.",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/715308,https://collectionapi.metmuseum.org/public/collection/v1/objects/715308,https://images.metmuseum.org/CRDImages/dp/original/DPB871421.jpg,,"Inscription:Printed text on lower portion of card below image: [text illegible, faded]Printed text on lower portion of card below image: WM. S. KIMBALL & CO.,/ CIGARETTES.[card verso is blank]",Issued byWilliam S. Kimball & Company,1889,"Actress in profile, from the Actresses series (N203) issued by Wm. S. Kimball & Co.",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/716745,https://collectionapi.metmuseum.org/public/collection/v1/objects/716745,https://images.metmuseum.org/CRDImages/dp/original/DPB871636.jpg,,"Inscription:Printed text on lower portion of card below image: [illegible, faded]Printed text on lower portion of card below image: WM. S. KIMBALL & CO.,/ CIGARETTES.[card verso is blank]",Issued byWilliam S. Kimball & Company,1889,"Actress in profile, from the Actresses series (N203) issued by Wm. S. Kimball & Co.",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/404990,https://collectionapi.metmuseum.org/public/collection/v1/objects/404990,https://images.metmuseum.org/CRDImages/dp/original/DP846611.jpg,,"Inscription:Printed text below image on card mount: [illegible]Printed text on lower portion of card mount: Gypsy Queen CigarettesPrinted text along lower edge of card mount: Goodwin & Co., New York",Issued byGoodwin & Company,1886–90,From the Actors and Actresses series (N171) for Gypsy Queen Cigarettes,0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/405005,https://collectionapi.metmuseum.org/public/collection/v1/objects/405005,https://images.metmuseum.org/CRDImages/dp/original/DP846618.jpg,,"Inscription:Printed text below image on card mount: Alice [illegible]Printed text on lower portion of card mount: Old Judge CigarettesPrinted text along lower edge of card mount: Goodwin & Co., New York",Issued byGoodwin & Company,1886–90,From the Actors and Actresses series (N171) for Old Judge Cigarettes,0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/400847,https://collectionapi.metmuseum.org/public/collection/v1/objects/400847,https://images.metmuseum.org/CRDImages/dp/original/DP822547.jpg,,"Marking:Printed text along bottom of card: Copyrighted by Goodwin & Co., [illegible]/ Old Judge/ Cigarette Factory/ Goodwin & Co., New York",Issued byGoodwin & Company,1887–90,"Fennelly, Shortstop, Philadelphia Athletics, from the Old Judge series (N172) for Old Judge Cigarettes",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/715887,https://collectionapi.metmuseum.org/public/collection/v1/objects/715887,https://images.metmuseum.org/CRDImages/dp/original/DPB871493.jpg,,"Inscription:Printed text on lower portion of card below image: [illegible, faded]Printed text on lower portion of card below image: WM. S. KIMBALL & CO.,/ CIGARETTES.[card verso is blank]",Issued byWilliam S. Kimball & Company,1889,"Miss Laken, from the Actresses series (N203) issued by Wm. S. Kimball & Co.",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/405662,https://collectionapi.metmuseum.org/public/collection/v1/objects/405662,https://images.metmuseum.org/CRDImages/dp/original/DP846970.jpg,,"Inscription:Printed text below image on card mount: 78. - [name illegible]Printed text on lower portion of card mount: Old Judge CigarettesPrinted text along lower edge of card mount: Goodwin & Co., New York",Issued byGoodwin & Company,1886–90,From the Actors and Actresses series (N171) for Old Judge Cigarettes,0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/400889,https://collectionapi.metmuseum.org/public/collection/v1/objects/400889,https://images.metmuseum.org/CRDImages/dp/original/DP822585.jpg,,"Marking:Printed text along bottom of card: Copyrighted by Goodwin & Co., [illegible]/ Old Judge/ Cigarettes/ Goodwin & Co., New York",Issued byGoodwin & Company,1887–90,"John Weyhing, Pitcher, Philadelphia Athletics, from the Old Judge series (N172) for Old Judge Cigarettes",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/400881,https://collectionapi.metmuseum.org/public/collection/v1/objects/400881,https://images.metmuseum.org/CRDImages/dp/original/DP822578.jpg,,"Marking:Printed text along bottom of card: Copyrighted by Goodwin & Co., [illegible]/ Old Judge/ Cigarette Factory/ Goodwin & Co., New York",Issued byGoodwin & Company,1887–90,"Stovey, Left Field, Philadelphia Athletics, from the Old Judge series (N172) for Old Judge Cigarettes",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/716506,https://collectionapi.metmuseum.org/public/collection/v1/objects/716506,https://images.metmuseum.org/CRDImages/dp/original/DPB871601.jpg,,"Inscription:Printed text on lower portion of card below image: [illegible, trimmed and faded]Printed text on lower portion of card below image: WM. S. KIMBALL & CO.,/ CIGARETTES.[card verso is blank]",Issued byWilliam S. Kimball & Company,1889,"Actress holding fan, from the Actresses series (N203) issued by Wm. S. Kimball & Co.",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/340535,https://collectionapi.metmuseum.org/public/collection/v1/objects/340535,https://images.metmuseum.org/CRDImages/dp/original/DP811348.jpg,,"Inscription:Annotations on secondary support:At center of lower edge in brown ink script, ""Annibal Carraci""; in black chalk cursive at lower right, ""(after Raffaello)""; illegible annotation in graphite? along right side of support.Annotated in brown ink script at lower left of secondary support's verso, ""Rob+ Udny's colln 1803 P29 N27)"".Annotated in graphite on mat, ""Related to Marcantonio print Bartsch Vol. 15 p. 37 A. M. H"".Marking:Watermark difficult to determine: Sheet adhered to secondary support. Looks as if there could be one near upper right corner.Collector's mark: Lugt 2248 in lower right corner of framing lines of mount.","Anonymous, Italian, Roman-Bolognese, 17th century",17th century,"Venus Leaving the Bath, and Cupid",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/340369,https://collectionapi.metmuseum.org/public/collection/v1/objects/340369,https://images.metmuseum.org/CRDImages/dp/original/DP801516.jpg,,"Inscription:Inscribed in pen and black ink, on the pyramidal sculpture at center, on the base,""Nun hab ich überwunden / [illegible] Leiden Angst und Noth / Durch Christi Bluth und Wunden / Bin ich versöhnt mit Gott."";on the pyramid, ""ERNESTUS . LUDOVICUS / COELO . UNDE . DATUS . REDDITUS / DIE . XXIV . NOV. / ANNO . MDCCXXIV / MORBO, LENTO, ET, HYDROPICA DEBILITATUS / VIRIBUS QUE . SENSIM EVANESCENTIBUS . / ANIMO, AD, DEUM, REVOCATO / BREVIS, VITAE, FINEM, CONSTANTIA ET . VERA, / IN . CHRISTUM . SALVATOREM . FIDVICA . / HEROE . CHRISTIANO . DIGNISSIMA . / CORONAVIT. / ANNOS . IMPLEVIT . LII . / SEPTIMANAS . SUPERVIVENS . V / DIEM . I . HORAS . VIII . / Q . I. P""; andat the top, as a motto, around a depiction of a sunset in a landscape, ""VIRTUTIBUS . OCHUPAT . ORBEM"".Annotated at the lower left corner, in pen and brown ink, ""Alexander. Rossini. Inv: à. 1725."" And on the verso, in graphite, ""Alessandro Rossini / römischer Architekt genannt / 1702 / 36 / 1715 v. Meiningen n. Kassel / erb. 1736 Schloß Altenstein / Risse für den Bau Schloßes Johannisberg / [Risse für den] Umbau der Residenz Abtei Gandersheim [?].""Marking:Fleur de Lis watermark at center of sheet (appears to be modern, well-formed, not in Briquet).",Alessandro Rossini (reported active 1702-1736),1702–36,"Memorial Decoration for the Interior of a Building to Honor the Deceased Ernst Ludwig, 1725",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/755093,https://collectionapi.metmuseum.org/public/collection/v1/objects/755093,https://images.metmuseum.org/CRDImages/dp/original/DP877427.jpg,,"Inscription:Inscribed in stone lower left: ""h.D. / 11.""; in pen and brown ink lower right: ""paris le 16 avril 1866 / Destouches""; illegible red script at top left; below image lower left: ""A. de Vresse, ed.r r Rivoli 55""; lower right: ""Lith Destouches, 28, r. Paradis P.re""; above image top center: ""ACTUALITÉS""; upper right: ""69""; bottom center: ""Ou Venise commence à espérer""Marking:Stamped lower right: collector's mark for Nicolas-Auguste Hazard (Lugt 1975)",Honoré Daumier,"April 24, 1866","Venice begins to hope, from 'News of the day,' published in Le Charivari, April 24, 1866",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/725321,https://collectionapi.metmuseum.org/public/collection/v1/objects/725321,https://images.metmuseum.org/CRDImages/dp/original/DP863664.jpg,,"Inscription:Inscribed across center: ""P. Cézanne""Inscribed in black ink along bottom: ""[illegible] toutes ses félicitations / à Monsieur Geffroy""Translation of inscription in black ink: ""Congratulations to Mr. Geffroy.""",Anonymous,before 1896,"Paul Cézanne, calling card",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/715345,https://collectionapi.metmuseum.org/public/collection/v1/objects/715345,https://images.metmuseum.org/CRDImages/dp/original/DPB871447.jpg,,"Inscription:Printed text on lower portion of card below image: [text illegible, faded]Printed text on lower portion of card below image: WM. S. KIMBALL & CO.,/ CIGARETTES.[card verso is blank]",Issued byWilliam S. Kimball & Company,1889,"Actress dressed in apron, from the Actresses series (N203) issued by Wm. S. Kimball & Co.",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/715885,https://collectionapi.metmuseum.org/public/collection/v1/objects/715885,https://images.metmuseum.org/CRDImages/dp/original/DPB871491.jpg,,"Inscription:Printed text on lower portion of card below image: [illegible, faded]Printed text on lower portion of card below image: WM. S. KIMBALL & CO.,/ CIGARETTES.[card verso is blank]",Issued byWilliam S. Kimball & Company,1889,"Portrait of Actress, from the Actresses series (N203) issued by Wm. S. Kimball & Co.",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/715893,https://collectionapi.metmuseum.org/public/collection/v1/objects/715893,https://images.metmuseum.org/CRDImages/dp/original/DPB871499.jpg,,"Inscription:Printed text on lower portion of card below image: [faded, illegible] LeePrinted text on lower portion of card below image: WM. S. KIMBALL & CO.,/ CIGARETTES.[card verso is blank]",Issued byWilliam S. Kimball & Company,1889,"Miss Lee, from the Actresses series (N203) issued by Wm. S. Kimball & Co.",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/715327,https://collectionapi.metmuseum.org/public/collection/v1/objects/715327,https://images.metmuseum.org/CRDImages/dp/original/DPB871438.jpg,,"Inscription:Printed text on lower portion of card below image: [text illegible, faded]Printed text on lower portion of card below image: WM. S. KIMBALL & CO.,/ CIGARETTES.[card verso is blank]",Issued byWilliam S. Kimball & Company,1889,"Saluting actress, from the Actresses series (N203) issued by Wm. S. Kimball & Co.",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/341329,https://collectionapi.metmuseum.org/public/collection/v1/objects/341329,https://images.metmuseum.org/CRDImages/dp/original/DP809669.jpg,,"Inscription:Inscribed in pen and brown ink at upper margin: ""facade de la Maison de Monsieur Duval Dumannoir / Sur le Boulevard - Bon pour Etre Executé a paris le neuf Juin mil Sept cent soixante quinze Petit [?] / [illegible]""At top, below the inscription, signed: ""Duval Dumanoir""On verso: ""Lefevre art. Rue Neuve des Mathurins, indique Mme Pinel du Manoir,/ femme d'un colonel des milices de la Guadeloupe, comme demeurant/ à l'angle de la rue neuv. des M. et de la rue Caumartin, côté des/ numeros impairs. Leur fille avait épousé en 1773 le vicomtede. . .(S?)/ Chamans, colonel du Régiment de la fère.""Marking:Stamped in blue ink at lower right corner: J.F.S. (encircled) [J.F. Soehnée, Lugt suppl. 1460?)On verso: stamped in red ink on lower right corner, a C with two lines intersecting the letter vertically (encircled). Mark not in Lugt.",Pierre-Jean-Baptiste Chaussard,n.d.,"Elevation for the Court Front of the Hotel de Duval Dumanoir on Blvd. Montmartre, Paris",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/725198,https://collectionapi.metmuseum.org/public/collection/v1/objects/725198,https://images.metmuseum.org/CRDImages/dp/original/DP863652.jpg,,"Inscription:Inscribed in plate across center: ""Gustave Doré""; bottom right: ""7, rue St. Dominique.""In pen and ink across sheet: [illegible]",Anonymous,ca. 1849–83,"Gustave Doré, calling card",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/774319,https://collectionapi.metmuseum.org/public/collection/v1/objects/774319,https://images.metmuseum.org/CRDImages/dp/original/DP880692.jpg,,"Inscription:Inscribed in plate lower left: ""FB""; illegible monogram upper right",Franz Joachim Beich,ca. 1700–25,"Plate 5: female figure on horseback and a male figure with a dog standing in a stream, pointing to a waterfall at left in the background, from 'Landscapes in the manner of Salvator Rosa' (Die Landschaften in Sal. Rosa's)",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/359618,https://collectionapi.metmuseum.org/public/collection/v1/objects/359618,https://images.metmuseum.org/CRDImages/dp/original/DP368011.jpg,,"Signature:In lower right corner in pen and brown ink: ""PHR"" (letters combined in a monogram)Inscription:In pen and brown ink at lower left: ""Jeanne d'Arc/ Prisonniere. . . (mostly illegible); inscribed on verso, upper left in pen and brown ink: ""Mr Foncet [?]""",Pierre Henri Revoil,1819,Joan of Arc Imprisoned in Rouen,0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/679825,https://collectionapi.metmuseum.org/public/collection/v1/objects/679825,https://images.metmuseum.org/CRDImages/dp/original/DP875067.jpg,,"Inscription:Bottom right corner, in plate: [illegible text grounded over]",David Lucas,1829,Mill Near Brighton,0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/679918,https://collectionapi.metmuseum.org/public/collection/v1/objects/679918,https://images.metmuseum.org/CRDImages/dp/original/DP875065.jpg,,"Inscription:Bottom right corner, in plate: [illegible text grounded over]",David Lucas,1829,Mill Near Brighton,0.9,65,120,30,50,-1,
